ç
Nome,Designação,Bairro,Artes Cênicas,Artes Industriais,Artes Plasticas,Ciências,Educação Física,Educação Musical,Educação Para O Lar,Espanhol,Francês,Geografia,História,Inglês,Língua Portuguesa,Matemática,Técnicas Agrícolas,Técnicas Comerciais,Educação Infantil,Ensino Fundamental,Ensino Religioso,Professor II,Séries Atendidas,Latitude,Longitude
PROFESSORA SONIA MOTA MOLISANI,"1019056",Paciência,1,0,1,0,4,0,0,0,0,0,0,2,1,0,0,0,2,2,0,18,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola/Realfabetização 1,"-22.9275820750946","-43.6347218303041"
PROFESSORA DIONE FREITAS FELISBERTO DE CARVALHO,"1019057",Santa Cruz,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Realfabetização 1,"-22.9100185055919","-43.687299526795"
JORNALISTA CARLOS CASTELO BRANCO,"1019058",Paciência,1,1,0,6,4,2,0,1,0,5,5,3,10,8,0,1,0,3,0,2,6º Ano/7º Ano/8º Ano/9º Ano/PEJA II - Bloco 1/PEJA II - Bloco 2,"-22.9116850795715","-43.6232038706175"
PROFESSOR JORGE GONÇALVES FARINHA,"1019059",Santa Cruz,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,21,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Classe Especial/PROJOVEM/Pré-Escola,"-22.9320007100246","-43.6577934903858"
MANOEL PORTO FILHO,"1019060",Paciência,0,0,1,5,3,1,0,0,0,4,2,2,6,4,0,0,0,4,0,2,6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 2A/Aceleração 3/Classe Especial/Realfabetização 2,"-22.920474196345","-43.6302350690386"
PROFESSORA ZÉLIA CAROLINA DA SILVA ,"1019062",Santa Cruz,0,0,2,4,2,0,0,0,0,1,2,3,6,5,0,0,1,4,0,8,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/6º Ano/7º Ano/8º Ano/9º Ano/Pré-Escola/Realfabetização 1,"-22.9275638918493","-43.6767847279264"
ÁLVARO VALLE,"1019064",Santa Cruz,0,0,1,1,2,0,0,0,0,1,0,3,1,1,0,0,0,0,0,16,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/6º Ano/7º Ano/8º Ano/9º Ano/Aceleração 3/Pré-Escola/Realfabetização 1,"-22.9139293786594","-43.6709360391998"
MARIO LAGO,"1019065",Santa Cruz,0,0,0,2,2,1,0,0,0,1,2,2,2,1,0,0,0,2,0,14,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/6º Ano/Classe Especial/Realfabetização 1,"-22.8719780202563","-43.6306252156397"
MARIA DE JESUS OLIVEIRA,"1019072",Santa Cruz,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola,"-22.9040785246352","-43.6716185185352"
PROFESSOR FRANCISCO JOSÉ ANTÔNIO,"1019073",Santa Cruz,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,2,2,0,14,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Creche/Pré-Escola,"-22.9406905151585","-43.6661646648689"
RICARDO BRENTANI,"1019074",Santa Cruz,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,3,7,0,3,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/Pré-Escola/Realfabetização 1,"-22.8911649816116","-43.6896635384094"
ROBERTO CIVITA,"1019075",,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,7,0,1,3º Ano/4º Ano/5º Ano/6º Ano/7º Ano/8º Ano/9º Ano,"-22.878193","-43.651671"
MINISTRO MARCOS FREIRE,"1019201",Sepetiba,0,0,4,8,7,1,0,1,1,8,9,4,16,9,0,0,0,6,0,5,6º Ano/7º Ano/8º Ano/9º Ano/Aceleração 2A/Aceleração 3/Classe Especial/Realfabetização 2,"-22.9748140661906","-43.6939036439819"
ISMAEL NERY,"1019202",Santa Cruz,0,0,0,5,4,1,0,0,0,3,3,5,5,5,0,0,0,8,0,10,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Classe Especial/PEJA I - Bloco 1/PEJA I - Bloco 2/PEJA II - Bloco 1/PEJA II - Bloco 2/Realfabetização 2,"-22.933672100099","-43.6617538504693"
ROBERTO MORENA,"1019205",Paciência,0,0,2,2,7,2,0,1,0,0,2,2,3,1,0,0,1,5,0,19,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 2A/Classe Especial/Pré-Escola/Realfabetização 1,"-22.9215099888405","-43.6446488011018"
BARAO DE ITARARE,"1019206",Santa Cruz,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,4,7,0,32,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/6º Ano/Classe Especial/Pré-Escola/Realfabetização 1,"-22.9268032717728","-43.6936846535968"
DEPUTADO ULYSSES GUIMARAES,"1019207",Sepetiba,1,0,2,1,6,0,0,0,0,1,0,3,1,1,0,0,1,3,0,35,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/Classe Especial/PEJA I - Bloco 1/PEJA I - Bloco 2/PEJA II - Bloco 1/PEJA II - Bloco 2/Pré-Escola/Realfabetização 1,"-22.9746858360656","-43.6926856012402"
PAPA JOAO XXIII,"1019209",Santa Cruz,0,0,1,1,4,0,0,0,0,1,0,1,1,1,0,0,0,2,0,17,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Classe Especial/PEJA I - Bloco 1/PEJA I - Bloco 2/PEJA II - Bloco 1/PEJA II - Bloco 2/Realfabetização 1,"-22.9062176328418","-43.7033242829791"
ALBERTO PASQUALINI,"1019210",Santa Cruz,0,0,1,1,7,0,0,0,0,1,0,1,1,1,0,0,2,6,0,29,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/Aceleração 1/Classe Especial/PEJA I - Bloco 1/PEJA I - Bloco 2/PEJA II - Bloco 1/PEJA II - Bloco 2/Pré-Escola/Realfabetização 1,"-22.9127040326054","-43.6560838925454"
MAJOR MANOEL GOMES ARCHER,"1019211",Santa Cruz,0,0,1,2,7,0,0,0,0,0,1,2,1,2,0,0,3,1,0,37,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/Classe Especial/PEJA I - Bloco 1/PEJA I - Bloco 2/PEJA II - Bloco 1/PEJA II - Bloco 2/Pré-Escola/Realfabetização 1,"-22.8880640390806","-43.6376761851246"
1º DE MAIO,"1019501",Santa Cruz,0,0,1,1,4,0,0,0,0,0,1,1,0,0,0,0,3,11,1,18,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/6º Ano/Creche/Pré-Escola,"-22.921548467469","-43.6690384798399"
MAESTRO HEITOR VILLA LOBOS,"1019502",Santa Cruz,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,3,10,3,25,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Classe Especial/Creche/Pré-Escola,"-22.9210863551474","-43.6528763917395"
DOUTOR NELSON HUNGRIA,"1019503",Paciência,1,0,1,0,4,0,0,0,0,0,0,2,0,0,0,0,2,19,2,28,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/6º Ano/Pré-Escola/Realfabetização 1,"-22.92159527455","-43.6252092155746"
SEMPRE VIDA VALE DO SOL,"1019601",Santa Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Creche,"-22.902536730419","-43.7054642914393"
SEMPRE VIDA ANTARES,"1019602",Santa Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,Creche,"-22.9208950694751","-43.6617255218312"
JARDIM DOS VIEIRAS,"1019603",Jardim dos Vieiras,  Paciência,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,Creche,"-22.9237068660332","-43.6280663063272"
AYRTON SENNA,"1019604",Santa Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Creche,"-22.9023440419396","-43.7051540846834"
MARLENE DA SILVA CARDOSO,"1019605",Santa Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,Creche/PIC,"-22.9324692365356","-43.6579861472257"
TRINTA E UM DE OUTUBRO,"1019606",Paciência,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,Creche,"-22.9171830717311","-43.6368389854286"
ADALTO BASTOS,"1019607",Paciência,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,Creche,"-22.9270205582583","-43.6345351229764"
AMANHECER DE LUZ,"1019608",Santa Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,Creche,"-22.9034094957765","-43.708456636277"
CANTINHO DA TIA DOLORES,"1019609",Santa Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,Creche,"-22.8884745870675","-43.7154885343295"
CHAVE DO TAMANHO,"1019610",Sepetiba,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,Creche,"-22.9794985665189","-43.6812085287438"
CRIANÇA FELIZ,"1019611",Santa Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Creche,"-22.9181405429798","-43.671712489303"
DANIELA PEREZ,"1019612",Paciência,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,Creche,"-22.9241488010094","-43.6443847357623"
DJANIRA MARIA RAMOS,"1019613",Paciência,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,Creche,"-22.9262829583512","-43.6407141693031"
INSPETOR HERALDO CARVALHO DE SOUSA,"1019614",Santa Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,Creche/PIC,"-22.8737784249634","-43.6310847191241"
MARCOLINA,"1019615",Santa Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,Creche,"-22.9291506871672","-43.6621780335854"
MARIA HELENA PAPERA MONTEIRO,"1019616",Santa Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,Creche,"-22.9328353488179","-43.6496859498559"
NAIR DA FONSECA,"1019617",Sepetiba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,Creche,"-22.9685442141516","-43.7075327901566"
LEUZA MARINS NOVAES S. SANTOS,"1019618",Santa Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,Creche,"-22.9044969598544","-43.7013314293329"
SANTA TEREZINHA,"1019619",Santa Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,Creche,"-22.9002835368399","-43.7229485896359"
SEMENTINHA DO AMOR,"1019620",Santa Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,Creche,"-22.9195959734911","-43.6725270010047"
SEMPRE VIDA ESTRELA DO ALAGADO,"1019621",Sepetiba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,Creche/PIC,"-22.9743875296533","-43.6928668708011"
SEMPRE VIDA PARQUE DE SANTA CRUZ,"1019622",Santa Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,Creche,"-22.9341261762581","-43.6759310040713"
SEMPRE VIDA TERRA DA PAZ,"1019623",Paciência,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,Creche,"-22.9206571315826","-43.6296886166891"
ZACARIAS - O TRAPALHÃO,"1019624",Santa Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,Creche,"-22.9032685392929","-43.7141886103895"
NARIZINHO,"1019625",Sepetiba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Creche,"-22.9611340176911","-43.689442604645"
PEDRINHO,"1019626",Sepetiba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Creche,"-22.9582329342034","-43.6824432178911"
VOVÓ BENTA,"1019627",Sepetiba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Creche/PIC,"-22.9557733048794","-43.6909237895711"
IRINÉA DOS SANTOS PAIVA,"1019628",Santa Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Creche,"-22.9265136250914","-43.6726881346733"
ESTRELA DALVA,"1019630",Santa Cruz,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,Creche,"-22.9110340482239","-43.6673314538837"
MÃOS PEQUENAS,"1019631",Santa Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,Creche,"-22.9108644447688","-43.654196275701"
MIRIAM PIRES,"1019632",Paciência,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,Creche,"-22.8875369285457","-43.6352356373624"
MERILUCE DE OLIVEIRA MÜLLER,"1019633",Sepetiba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,Creche,"-22.9459033719223","-43.6806516152475"
SARGENTO IZO GOMES PATRÍCIO,"1019801",Paciência,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,Creche,"-22.9129239376873","-43.6556986231175"
LARISSA DOS SANTOS ATANÁZIO,"1019802", PACIÊNCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,Creche,"-22.9211741424582","-43.6449641379932"
LARYSSA SILVA MARTINS,"1019803",SANTA CRUZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,Creche,"-22.9070548873719","-43.7013450297575"
PROFESSORA MARIA LUIZA JOBIM DE QUEIROZ,"1019804",Sepetiba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,Creche,"-22.9763050911191","-43.693688293196"
PROFESSOR CELSO DE ALMEIDA CHAVES,"1019805",Santa Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,Creche,"-22.9246806586796","-43.6896723062866"
PROFESSOR RUBEM GONÇALVES,"1019806",Santa Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,Creche,"-22.8858243400279","-43.6658337583408"
PROFESSOR ANTÔNIO ALFREDO MERCADANTE,"1019807",SANTA CRUZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,Creche,"-22.8829966911962","-43.6606273128959"
GEÓGRAFO AZIZ AB`SABER,"1019808",Paciência,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,Creche,"-22.8938090689527","-43.6382235185808"
PROFESSORA CARMEN FRAGA DE ARAÚJO,"1019809",Santa Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,Creche,"-22.9398684327763","-43.679903129297"
PROFESSORA ROSELE NICOLAU JORGE COUTINHO,"1019810",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,,"",""
PROFESSORA RAQUEL KELLY LANERA,"1019811",Santa Cruz,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,Creche/Pré-Escola,"-22.9035393","-43.2095869"
ELIZABETH PAPERA,"1019812",Paciência,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,Pré-Escola,"-22.9035393","-43.2095869"
GOUVEIAS,"1019813",Paciência,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,Pré-Escola,"-22.9204456","-43.6238668"
CESARINHO,"1019814",Paciência,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,Pré-Escola,"-22.9187874","-43.6399718"
JOÃO CORRÊA,"1019815",Paciência,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,Creche/Pré-Escola,"-22.9035393","-43.2095869"
GUANDU,"1019816",Santa Cruz,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,Pré-Escola,"-22.7665755","-43.4970863"
PROFESSORA ROSA MARIA ALVES DE OLIVEIRA,"1019817",Santa Cruz,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,Creche/Pré-Escola,"-22.9035393","-43.2095869"
SÃO FERNANDO,"1019819",Santa Cruz,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Pré-Escola,"-22.9035393","-43.2095869"
JONATAS SERRANO,"1026001",Guaratiba,2,0,1,4,8,2,0,1,0,3,4,3,8,7,0,0,1,4,0,29,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/6º Ano/7º Ano/8º Ano/9º Ano/Aceleração 3/Classe Especial/Pré-Escola/Realfabetização 1/Realfabetização 2,"-22.9526780033054","-43.5770325591716"
MONTEIRO LOBATO,"1026002",Guaratiba,2,0,1,5,7,1,0,1,0,5,3,3,7,5,0,0,0,1,0,17,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/6º Ano/7º Ano/8º Ano/9º Ano/Aceleração 1/Aceleração 2A/Aceleração 3/Realfabetização 1/Realfabetização 2,"-22.9724614006702","-43.5852590810532"
PROFESSOR CASTILHO,"1026003",Guaratiba,0,0,2,1,5,0,0,0,0,1,0,2,1,1,0,0,0,1,0,27,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/PEJA I - Bloco 1/PEJA I - Bloco 2/PEJA II - Bloco 1/PEJA II - Bloco 2/Pré-Escola/Realfabetização 1,"-22.9936393236939","-43.5933068395062"
LEONCIO CORREIA,"1026004",Guaratiba,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/Pré-Escola,"-22.9734380616896","-43.5459182112166"
NARCISA AMALIA,"1026005",Ilha De Guaratiba,1,0,1,3,5,0,0,1,0,3,3,2,6,3,1,0,0,0,0,10,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/6º Ano/7º Ano/8º Ano/9º Ano/Aceleração 2A/Pré-Escola,"-23.0085987701743","-43.5372064835843"
EUCLIDES DA CUNHA,"1026006",Guaratiba,0,0,2,6,7,0,0,1,0,5,3,2,7,8,0,0,0,2,0,7,6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 2A/PEJA I - Bloco 1/PEJA I - Bloco 2/PEJA II - Bloco 1/PEJA II - Bloco 2/Realfabetização 2,"-22.948221051206","-43.6021586670981"
PROFESSORA LEOCADIA TORRES,"1026007",Guaratiba,0,0,2,4,7,2,0,1,0,1,2,1,4,6,0,0,0,3,1,9,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/6º Ano/7º Ano/8º Ano/9º Ano/Aceleração 3/Pré-Escola,"-22.9767112417827","-43.6375956401729"
ENGENHEIRO GASTAO RANGEL,"1026008",Guaratiba,1,0,1,6,5,1,0,1,0,7,5,2,8,6,0,0,0,1,0,7,6º Ano/7º Ano/7º Ano - NJM/8º Ano/9º Ano/Aceleração 2A/Aceleração 3/PEJA I - Bloco 1/PEJA I - Bloco 2/PEJA II - Bloco 1/PEJA II - Bloco 2/Realfabetização 2,"-22.9799747477822","-43.6431688909606"
PADRE JOSE MAURICIO,"1026009",Guaratiba,1,0,2,3,3,0,0,0,0,1,2,1,2,1,0,0,0,2,0,18,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/6º Ano/7º Ano/7º Ano - NJM/Classe Especial/Realfabetização 1,"-22.9438223034951","-43.5974037166728"
BERTHA LUTZ,"1026010",Pedra de Guaratiba,1,0,1,2,7,1,0,0,0,4,4,4,6,4,0,0,0,3,0,19,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/6º Ano/7º Ano/8º Ano/9º Ano/Aceleração 2A/Aceleração 3/Classe Especial/Pré-Escola,"-22.9785789108691","-43.6702031697913"
FLORIPES ANGLADAS LUCAS,"1026011",Barra De Guaratiba,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola,"-23.0525789837701","-43.5545074233097"
PROFESSOR VIEIRA FAZENDA,"1026012",Barra De Guaratiba,1,0,3,4,3,0,0,1,0,2,4,1,4,5,0,0,0,3,0,3,6º Ano/7º Ano/8º Ano/9º Ano/Classe Especial,"-23.0605593136958","-43.5677923252895"
ANA NERI,"1026013",Barra De Guaratiba,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola,"-23.0675878722574","-43.5668603424829"
EUCLIDES ROXO,"1026014",Barra De Guaratiba,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola,"-23.0194529151294","-43.5444781634252"
NESTOR VICTOR,"1026015",Pedra de Guaratiba,0,0,1,0,4,0,0,0,0,0,1,2,0,0,0,0,1,2,0,19,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola/Realfabetização 1,"-22.9954841436714","-43.6490397833799"
DEBORAH MENDES DE MORAES,"1026016",Pedra de Guaratiba,1,0,1,3,3,1,0,1,0,3,2,3,7,3,0,0,0,0,0,3,6º Ano/7º Ano/8º Ano/9º Ano/Aceleração 3/Realfabetização 2,"-23.0009307293608","-43.6383805330331"
GIUSEPPE MELCHIORI - PADRE JOSÉ,"1026017",Guaratiba,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,17,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/Classe Especial/Realfabetização 1,"-22.9476349127789","-43.6026768794588"
EMMA D`AVILA DE CAMILLIS,"1026018",Pedra de Guaratiba,1,0,1,2,4,1,0,1,0,3,2,3,4,3,1,0,0,0,0,12,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/6º Ano/7º Ano/8º Ano/9º Ano/Aceleração 3/Pré-Escola/Realfabetização 1,"-22.9858417745631","-43.6356417205554"
PROFESSORA MARIA HELENA SAMPAIO MAR,"1026019",Guaratiba,0,0,1,0,7,0,0,0,0,0,0,2,0,0,0,0,0,1,0,23,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Aceleração 1/Pré-Escola/Realfabetização 1,"-22.9797354294463","-43.6423619233468"
PROFESSORA ELISA JOAQUINA DALTRO PEIXOTO,"1026020",Pedra de Guaratiba,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,1,3,0,10,1º Ano/2º Ano/3º Ano/Pré-Escola/Realfabetização 1,"-23.0011510918036","-43.6275930743433"
PROFESSORA MYRTHES WENZEL,"1026021",Pedra de Guaratiba,1,0,2,4,4,0,0,1,0,2,2,2,7,4,0,0,0,3,0,9,5º Ano/6º Ano/7º Ano/8º Ano/9º Ano/Aceleração 3/Classe Especial/Realfabetização 1,"-23.0035334783518","-43.6285850014417"
TATIANA CHAGAS MEMÓRIA,"1026024",Guaratiba,0,0,1,6,4,2,0,0,0,4,3,3,8,6,0,0,0,4,0,3,6º Ano/7º Ano/8º Ano/9º Ano/Aceleração 2A/Aceleração 3/Realfabetização 2,"-22.9579034202562","-43.6076901778055"
RIVADÁVIA MANOEL PINTO,"1026025",PEDRA DE GUARATIBA,0,0,1,1,4,0,0,0,0,0,0,2,1,2,0,0,0,6,0,10,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/6º Ano/Aceleração 2A,"-22.9982267756775","-43.6310890374369"
GEO DOUTOR SÓCRATES,"1026026",Pedra de Guaratiba,0,0,1,3,11,0,0,0,0,2,2,2,1,2,0,0,0,0,0,3,6º Ano/7º Ano/8º Ano/9º Ano,"-22.9932057390391","-43.6067774517788"
POSSEIRO MARIO VAZ,"1026201",Pedra de Guaratiba,1,0,1,0,4,0,0,0,0,0,0,2,0,0,0,0,0,4,0,39,1º Ano/2º Ano/3º Ano/4º Ano/4º Ano - NCM/5º Ano/Aceleração 1/Classe Especial/Realfabetização 1,"-22.9630270261204","-43.6096849746418"
HILDEBRANDO DE ARAUJO GOES,"1026202",Pedra de Guaratiba,0,0,2,0,7,0,0,0,0,0,0,3,0,0,0,0,7,8,0,31,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Classe Especial/Pré-Escola/Realfabetização 1,"-22.9740213583993","-43.6477944244783"
SONHO DE CRIANÇA,"1026601",Guaratiba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,Creche,"-22.9722659485919","-43.5897731077118"
NOSSA SENHORA DA GLÓRIA,"1026602",Pedra de Guaratiba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,Creche,"-22.999022543705","-43.6117689853627"
SEMPRE VIDA COLÔNIA DOS PESCADORES,"1026603",Pedra de Guaratiba,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2,Creche,"-23.0002447033502","-43.6370348837378"
JOSEPHA FERREIRA DA COSTA,"1026604",Guaratiba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,Creche/PIC,"-22.9542411194825","-43.5822225844105"
SAMIRA PIRES RIBEIRO,"1026801",Guaratiba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,Creche,"-22.9841358832383","-43.6593960236717"
PROFESSOR MARCOS FLAMÍNIO PORTUGAL PINTO,"1026802",Pedra de Guaratiba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,Creche,"-22.9806670860448","-43.6441295246996"
PADRE CARLOS HENRIQUE DE SOUZA,"1026803",Guaratiba,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Pré-Escola,"-22.9035393","-43.2095869"
PROFESSORA LUZIA MARIA MOREIRA DO NASCIMENTO,"1026804",Guaratiba,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Pré-Escola,"-22.9035393","-43.2095869"
CUBA,"1120001",Zumbi,0,0,3,1,5,0,0,0,0,1,3,5,6,3,0,0,0,0,0,9,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/6º Ano/7º Ano/8º Ano/9º Ano/Pré-Escola,"-22.82071472932","-43.1735261775768"
CANDIDO PORTINARI,"1120002",Pitangueiras,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola,"-22.8182163850119","-43.1792142196923"
ABEILARD FEIJO,"1120003",Cocotá,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,1º Ano/2º Ano/3º Ano/4º Ano/5º Ano/Pré-Escola,"-22.8072061712898","-43.181185053357"
JORNALISTA ORLANDO DANTAS,"1120004",Bancários,0,0,1,2,2,2,0,2,0,4,2,2,3,2,0,0,0,0,0,6,3º Ano/4º Ano/4º Ano - NCM/5º Ano/6º Ano/7º Ano/8º Ano/9º Ano/Realfabetização 1,"-22.7906336665824","-43.182042968601"
